,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
49,1013,left lingual,outer,7157.785659258561,5291.95858474927,0.948904039437237,3.16892147064209,1.91112449356273,81.5763444578938,79.1035794570292,127.13366764655,14.9216585159302,26.0629978179932,47.2855644226074,67.0,94.0,56.0,102.0,114.0,140.0,5858179.0,81.5763444578938,79.1035794570292,127.13366764655
50,1014,left medial orbitofrontal,outer,4205.802467605152,3378.72718879874,0.986250068186017,6.0510778427124,1.51370794166976,93.0206003531489,166.477633902295,137.828722778105,9.88958072662354,20.4355812072754,59.8426246643066,85.0,98.0,140.0,191.0,125.0,159.0,3445572.0,93.0206003531489,166.477633902295,137.828722778105
51,1015,left middle temporal,outer,12763.45940139621,8000.43021889067,0.980154952895555,5.04457235336304,1.42876817440443,47.08281613654,122.459173778123,126.856477889837,19.0463542938232,24.2541847229004,96.0807113647461,35.0,67.0,78.0,159.0,105.0,145.0,10466680.0,47.08281613654,122.459173778123,126.856477889837
52,1016,left parahippocampal,outer,2104.1389626041077,1655.4790171424,0.965014383254608,3.81392693519592,1.80375994057547,73.3123529411765,112.175882352941,122.350588235294,7.81065893173218,21.0029201507568,29.7892818450928,63.0,85.0,99.0,125.0,112.0,133.0,1727200.0,73.3123529411765,112.175882352941,122.350588235294
53,1017,left paracentral,outer,3156.2084439061614,2871.25381682242,0.966077325512906,3.87217211723328,1.52440520078844,90.898431372549,102.150980392157,183.497254901961,9.8824405670166,30.4623336791992,38.2665100097656,82.0,96.0,73.0,120.0,167.0,200.0,2593350.0,90.898431372549,102.150980392157,183.497254901961
54,1018,left pars opercularis,outer,3534.9534571749004,2860.10528092587,0.900503608509223,2.29965114593506,1.4383474618616,60.5850840336134,146.903011204482,157.577380952381,13.5324125289917,22.9810676574707,31.1198291778564,48.0,74.0,137.0,157.0,140.0,175.0,2907408.0,60.5850840336134,146.903011204482,157.577380952381
55,1019,left pars orbitalis,outer,1418.4372065554749,1325.10502507014,0.938482322812379,2.89580368995667,2.10770240696377,64.694589877836,165.768760907504,142.438045375218,9.32766914367676,15.7865800857544,27.0110988616943,56.0,76.0,156.0,178.0,137.0,153.0,1167774.0,64.694589877836,165.768760907504,142.438045375218
56,1020,left pars triangularis,outer,4439.733211094667,3543.62657935694,0.619687039828404,1.27413046360016,1.28383530464886,58.586005018121,161.943685531084,153.789796487315,21.1356830596924,23.3556270599365,26.9296169281006,48.0,74.0,151.0,175.0,141.0,168.0,3658740.0,58.586005018121,161.943685531084,153.789796487315
57,1021,left pericalcarine,outer,1956.84923522182,1607.66675526374,0.970658273432484,4.15864181518555,1.62550159472378,86.168880455408,67.4807084123972,135.621125869703,8.62571334838867,16.9810752868652,35.8712539672852,74.0,94.0,52.0,82.0,122.0,144.0,1614201.0,86.168880455408,67.4807084123972,135.621125869703
58,1022,left postcentral,outer,9643.145092734472,10092.3100854878,0.977443154222716,4.7348780632019,2.25404622988064,60.2563213964831,109.462456680786,175.029007829547,19.0213890075684,30.5802631378174,90.0639572143555,40.0,93.0,73.0,134.0,150.0,201.0,7962402.0,60.2563213964831,109.462456680786,175.029007829547
59,1023,left posterior cingulate,outer,4318.435788544548,3001.4757030244,0.969431856673098,4.07563209533691,1.50287424246789,92.9054170249355,109.661794210375,171.575236457438,11.2919750213623,19.7336387634277,46.0219383239746,83.0,98.0,89.0,131.0,160.0,189.0,3569247.0,92.9054170249355,109.661794210375,171.575236457438
60,1024,left precentral,outer,11952.747036392862,10164.390424769,0.97680310781666,4.66985464096069,2.206962410307,63.0803562182872,123.597286942115,175.404473438956,18.8763885498047,29.8967552185059,88.1499938964844,43.0,94.0,89.0,147.0,140.0,202.0,9888768.0,63.0803562182872,123.597286942115,175.404473438956
61,1025,left precuneus,outer,10107.293393308908,7307.67407233154,0.921004739919125,2.56705546379089,2.93718558524498,87.4866519715895,76.8288023512123,161.814719568944,19.9202308654785,30.4079780578613,51.1363372802734,71.0,97.0,56.0,96.0,137.0,194.0,8370150.0,87.4866519715895,76.8288023512123,161.814719568944
62,1026,left rostral anterior cingulate,outer,4923.685172493611,2962.37813497884,0.97466061345438,4.47049617767334,1.72246522796382,93.9311211664153,166.190548014077,155.322272498743,9.49483203887939,23.8854942321777,42.4466094970703,87.0,99.0,147.0,179.0,136.0,177.0,4081428.0,93.9311211664153,166.190548014077,155.322272498743
63,1027,left rostral middle frontal,outer,9731.023837643232,6870.11123979864,0.955568451122923,3.39248371124268,1.486955156114,67.8717883490206,168.853981175273,167.544772322564,15.8637161254883,27.4939460754395,53.8173980712891,54.0,82.0,147.0,189.0,140.0,188.0,8074274.0,67.8717883490206,168.853981175273,167.544772322564
64,1028,left superior frontal,outer,17890.13209734104,13408.6320067743,0.973056929783768,4.33717203140259,1.5631847149502,87.1093814860938,154.177321156773,183.805659333057,24.0202445983887,26.555154800415,104.179931640625,73.0,98.0,104.0,195.0,149.0,204.0,14858712.0,87.1093814860938,154.177321156773,183.805659333057
65,1029,left superior parietal,outer,10922.956673518382,10479.5024044444,0.951446436299064,3.24871134757996,1.79886844408876,72.5439093484419,73.2418130311615,169.881359773371,18.8041114807129,40.038703918457,61.0891304016113,53.0,90.0,52.0,102.0,138.0,195.0,9080925.0,72.5439093484419,73.2418130311615,169.881359773371
66,1030,left superior temporal,outer,16836.824887237457,11704.1661277933,0.976497909000665,4.63979244232178,1.18965449516515,52.2024553407337,126.365140042638,137.362199514813,19.8475818634033,32.151439666748,92.0886611938477,35.0,79.0,88.0,164.0,109.0,157.0,14011090.0,52.2024553407337,126.365140042638,137.362199514813
67,1031,left supramarginal,outer,9381.984315611257,7268.37637426071,0.65744784269027,1.32713997364044,1.35898425046724,49.701055408971,100.252242744063,164.462401055409,27.431661605835,29.3825912475586,36.4056549072266,37.0,70.0,71.0,126.0,151.0,183.0,7814980.0,49.701055408971,100.252242744063,164.462401055409
68,1034,left transverse temporal,outer,1450.6181553953024,1514.27366717014,0.95302378280446,3.30146884918213,2.25432307342037,58.1211604095563,117.544368600683,148.542662116041,9.07811450958252,13.8950548171997,29.9711132049561,47.0,68.0,106.0,130.0,141.0,156.0,1211848.0,58.1211604095563,117.544368600683,148.542662116041
69,1035,left insula,outer,7146.646100044774,3754.25041052453,0.974178728208109,4.42912530899048,1.43360881504118,67.604087287842,136.78714928992,144.825424315899,11.222375869751,25.923849105835,49.7053070068359,60.0,78.0,107.0,161.0,131.0,160.0,5976090.0,67.604087287842,136.78714928992,144.825424315899
70,2002,right caudal anterior cingulate,outer,2159.8367586730396,1588.9143091431,0.974091425134137,4.42175388336182,1.57319973849134,102.378796561605,145.595988538682,171.996561604585,8.1052713394165,14.5253057479858,35.8395156860352,99.0,109.0,129.0,163.0,162.0,181.0,3493490.0,102.378796561605,145.595988538682,171.996561604585
71,2003,right caudal middle frontal,outer,5132.86133995249,3874.73178789432,0.888259363934593,2.17702579498291,1.4651820024158,124.700024113817,134.086809741982,184.976368459127,16.0178108215332,24.6420211791992,34.8711891174316,114.0,132.0,117.0,152.0,167.0,198.0,8306441.0,124.700024113817,134.086809741982,184.976368459127
72,2005,right cuneus,outer,3547.3307451902187,3815.14577559145,0.840992326716668,1.84826815128326,0.564905730204363,106.924284717376,63.5645498953245,146.457780879274,19.1749172210693,29.1809558868408,35.4403877258301,97.0,126.0,51.0,81.0,128.0,162.0,5746330.0,106.924284717376,63.5645498953245,146.457780879274
73,2006,right entorhinal,outer,2645.0264488735165,1538.31147438729,0.882520313893932,2.12641859054565,1.48899415042345,117.160037435657,133.592887225082,115.032756200281,11.0897254943848,18.2308807373047,23.5813980102539,109.0,125.0,120.0,144.0,108.0,127.0,4286822.0,117.160037435657,133.592887225082,115.032756200281
74,2007,right fusiform,outer,10356.076882416804,6407.73339564339,0.978650771337281,4.86546468734741,1.52168014405019,126.607983745667,100.414007410063,115.540934624119,15.4604578018188,20.1346187591553,75.2223129272461,114.0,139.0,63.0,141.0,102.0,130.0,16792569.0,126.607983745667,100.414007410063,115.540934624119
75,2008,right inferior parietal,outer,13149.63078747414,8924.77729694949,0.860427541169522,1.96242809295654,1.40795735260425,139.619258283133,75.3658697289157,154.344032379518,21.2239646911621,37.0962295532227,41.650505065918,124.0,154.0,56.0,95.0,133.0,177.0,21332992.0,139.619258283133,75.3658697289157,154.344032379518
76,2009,right inferior temporal,outer,12783.26306222072,7453.83344124166,0.984369727812684,5.67813158035278,1.85440338164758,137.657145623548,115.710205267235,112.487606506584,16.2578601837158,25.0727806091309,92.3142700195312,114.0,154.0,77.0,156.0,99.0,132.0,20748952.0,137.657145623548,115.710205267235,112.487606506584
77,2010,right isthmus cingulate,outer,2023.6865905045388,1839.90541661229,0.971953358372985,4.25217580795288,0.0445496035419084,103.436085626911,89.7467889908257,151.963914373089,10.5130348205566,18.4759922027588,44.7032737731934,97.0,118.0,81.0,101.0,130.0,167.0,3286350.0,103.436085626911,89.7467889908257,151.963914373089
78,2011,right lateral occipital,outer,11528.206057467445,8476.27694416276,0.9510317417871,3.23526978492737,0.677107857188283,125.500214730513,61.2496242216019,128.253059909813,17.1921653747559,33.7670478820801,55.6212921142578,102.0,147.0,44.0,83.0,111.0,155.0,18730454.0,125.500214730513,61.2496242216019,128.253059909813
79,2012,right lateral orbitofrontal,outer,7442.463283610881,5855.5228213935,0.970850925169278,4.17215776443481,1.69738907776229,115.956760352569,166.509895227008,137.395975386662,14.0061302185059,28.6646404266357,58.4357872009277,103.0,135.0,141.0,194.0,125.0,153.0,12098156.0,115.956760352569,166.509895227008,137.395975386662
80,2013,right lingual,outer,6552.536275309497,5596.87424714733,0.950995788954979,3.23411273956299,1.19504636078266,109.697393275406,76.9627880619569,126.649225538345,15.6685590744019,26.2598133087158,50.673885345459,96.0,126.0,53.0,99.0,112.0,142.0,10656822.0,109.697393275406,76.9627880619569,126.649225538345
81,2014,right medial orbitofrontal,outer,4322.148974949143,3372.72132443721,0.984061200553021,5.62334394454956,1.58747122841325,102.231099656357,164.313573883162,136.113974799542,9.6107931137085,18.4162445068359,54.0447959899902,97.0,109.0,140.0,190.0,125.0,154.0,7032888.0,102.231099656357,164.313573883162,136.113974799542
82,2015,right middle temporal,outer,13928.16220363766,8619.2400908835,0.975642547933642,4.55858325958252,1.69731435441115,145.744601439616,117.636363636364,123.74602328268,19.9531364440918,22.9222965240479,90.9580383300781,127.0,157.0,78.0,157.0,102.0,142.0,22674795.0,145.744601439616,117.636363636364,123.74602328268
83,2016,right parahippocampal,outer,1998.9320144739022,1601.70574843832,0.968902046165996,4.04130887985229,1.36923772564104,119.655108359133,110.682972136223,120.203715170279,7.85167360305786,18.3941917419434,31.7310371398926,111.0,129.0,97.0,127.0,110.0,131.0,3255840.0,119.655108359133,110.682972136223,120.203715170279
84,2017,right paracentral,outer,3386.4260009910813,2977.96851059383,0.968412446242781,4.01036500930786,1.51702455464867,103.734649122807,98.3760964912281,185.422880116959,9.56246757507324,27.905481338501,38.3489875793457,99.0,111.0,78.0,118.0,170.0,203.0,5518512.0,103.734649122807,98.3760964912281,185.422880116959
85,2018,right pars opercularis,outer,4761.542699492942,3536.98252260164,0.904973920849133,2.35035824775696,0.867570208760099,135.828177800884,143.237587730699,155.239407330387,16.0430355072021,23.234546661377,37.7068824768066,124.0,148.0,129.0,154.0,140.0,176.0,7763246.0,135.828177800884,143.237587730699,155.239407330387
86,2019,right pars orbitalis,outer,2037.301607321389,1713.184153942,0.911647623909457,2.43325138092041,0.992536137618265,132.427703523694,162.195018226002,141.985419198056,10.9067573547363,18.7151298522949,26.5388813018799,121.0,142.0,152.0,175.0,134.0,153.0,3323274.0,132.427703523694,162.195018226002,141.985419198056
87,2020,right pars triangularis,outer,3322.064103311426,2629.1796930804,0.686653202365145,1.37554395198822,0.867047129158046,137.126676602086,160.140834575261,153.706408345753,18.2320613861084,21.9108695983887,25.0790023803711,123.0,147.0,149.0,171.0,142.0,165.0,5421680.0,137.126676602086,160.140834575261,153.706408345753
88,2021,right pericalcarine,outer,1584.2928659607398,1489.8038936538,0.967641060676363,3.96305298805237,1.55662683865643,105.24375,66.425,135.43125,8.41914749145508,15.8593244552612,33.3655281066895,98.0,116.0,53.0,81.0,121.0,144.0,2586880.0,105.24375,66.425,135.43125
89,2022,right postcentral,outer,8992.09974312873,9208.12401639919,0.982045205504672,5.300940990448,0.864909144452085,134.415691672402,105.78086717137,173.261527873365,16.8792839050293,30.8225498199463,89.4760894775391,100.0,155.0,73.0,128.0,146.0,201.0,14689830.0,134.415691672402,105.78086717137,173.261527873365
90,2023,right posterior cingulate,outer,3843.1479287563257,2735.90858778676,0.968408147470034,4.01009702682495,1.59887191257528,102.171658615137,111.421900161031,172.104669887279,10.1554203033447,19.7901515960693,40.7242202758789,97.0,111.0,93.0,131.0,160.0,183.0,6281415.0,102.171658615137,111.421900161031,172.104669887279
91,2024,right precentral,outer,13723.936951384909,11016.0779461126,0.967928717095432,3.98049592971802,0.885066405977132,132.207160894661,119.713924963925,175.34117965368,21.1622200012207,30.7067737579346,84.2361297607422,101.0,153.0,87.0,142.0,142.0,201.0,22442112.0,132.207160894661,119.713924963925,175.34117965368
92,2025,right precuneus,outer,10483.562948974582,7645.29037895062,0.897284624850364,2.26524949073792,0.282132239993932,106.785005903188,75.4873671782763,160.814285714286,21.9251708984375,33.1133346557617,49.6659812927246,96.0,124.0,55.0,96.0,135.0,193.0,17151750.0,106.785005903188,75.4873671782763,160.814285714286
93,2026,right rostral anterior cingulate,outer,2747.757939400658,1810.61006972573,0.964280119685619,3.77522897720337,1.30901235051104,102.771621621622,164.597747747748,153.545945945946,9.21215534210205,19.6532249450684,34.7779960632324,98.0,111.0,147.0,175.0,139.0,170.0,4497720.0,102.771621621622,164.597747747748,153.545945945946
94,2027,right rostral middle frontal,outer,11408.146363718859,7905.29099372008,0.959659607370696,3.55663800239563,1.60565952303651,129.873820115005,164.101442985787,168.584680481719,16.2192287445068,30.6885566711426,57.6859245300293,115.0,144.0,140.0,187.0,141.0,192.0,18682859.0,129.873820115005,164.101442985787,168.584680481719
95,2028,right superior frontal,outer,20904.001729071042,15320.5361811589,0.977628432974199,4.75422191619873,1.55659575177043,108.841672094263,154.772869915329,179.803540766179,22.0722560882568,31.5866813659668,104.936401367188,99.0,125.0,104.0,193.0,142.0,204.0,34250892.0,108.841672094263,154.772869915329,179.803540766179
96,2029,right superior parietal,outer,9966.192309934278,9214.66787283079,0.9381610727255,2.88851165771484,1.45042678516624,121.486711376056,70.902260307998,170.108544461003,18.9847431182861,39.2981910705566,54.8376502990723,103.0,140.0,49.0,96.0,140.0,190.0,16337508.0,121.486711376056,70.902260307998,170.108544461003
97,2030,right superior temporal,outer,15251.294292475184,10693.3706243439,0.981023844072212,5.15763998031616,1.96784850527229,140.952523940919,127.295487745496,133.399935075475,17.7429714202881,31.024621963501,91.5118560791016,114.0,158.0,86.0,163.0,105.0,155.0,25013660.0,140.952523940919,127.295487745496,133.399935075475
98,2031,right supramarginal,outer,8827.481812524997,6604.50018354603,0.729152708750413,1.46123838424683,1.2643914366739,143.993129556927,98.5316881660123,162.507431295569,24.3140830993652,29.4938335418701,35.5286712646484,124.0,157.0,75.0,114.0,147.0,182.0,14485092.0,143.993129556927,98.5316881660123,162.507431295569
99,2034,right transverse temporal,outer,1351.599851272756,1346.59163338945,0.964676367130197,3.79596161842346,1.16005634834058,136.301282051282,115.39652014652,144.894688644689,7.90647888183594,19.437370300293,30.0126895904541,126.0,148.0,102.0,150.0,127.0,151.0,2221128.0,136.301282051282,115.39652014652,144.894688644689
100,2035,right insula,outer,7149.121557647838,3917.27919559687,0.980905009116655,5.14172029495239,1.65814166094942,127.148718836565,134.636772853186,144.08466066482,10.2145071029663,27.6540584564209,52.5201377868652,117.0,134.0,105.0,158.0,126.0,159.0,11754160.0,127.148718836565,134.636772853186,144.08466066482
